,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
67,CV4F_qhY5RBT3C8QhvtbXaIMa7_YlDkCtCNcnY4Xkrk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) Announces Execution of SmartFleet Technology,Zacks Equity Research,2021-08-23T11:40:00Z,https://www.zacks.com/stock/news/1785170/halliburton-hal-announces-execution-of-smartfleet-technology,"['CHK', 'HAL', 'COG', 'DKL']","Halliburton's (HAL) SmartFleet technology implements intelligence and measurements, which allow operators to make stage-level decisions to optimize completions in real-time.",https://www.zacks.com/amp/stock/news/1785170/halliburton-hal-announces-execution-of-smartfleet-technology,https://staticx-tuner.zacks.com/images/articles/main/52/2580.jpg,
68,VddannCye6kU1GVJTkCDlXeU9Ooxf1GXIFmTY3mG0sk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Rises for 3 Straight Weeks: Here's Why,Zacks Equity Research,2021-08-23T12:44:00Z,https://www.zacks.com/stock/news/1785175/us-oil-gas-rig-tally-rises-for-3-straight-weeks-heres-why,"['RIG', 'SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for two straight weeks.,https://www.zacks.com/amp/stock/news/1785175/us-oil-gas-rig-tally-rises-for-3-straight-weeks-heres-why,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
69,jMs46XZoRdTnT3kYEt3RgLUNbu5a-3Mr6cSJfgkhfV4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Oil Recovers From a 7-Day Losing Streak, Energy Names Rally",Nilanjan Choudhury,2021-08-24T11:06:00Z,https://www.zacks.com/stock/news/1785734/oil-recovers-from-a-7-day-losing-streak-energy-names-rally,"['DVN', 'HAL', 'MRO', 'APA', 'OXY', 'FANG']","Some of the top gainers of the S&P 500 yesterday are energy-related names APA Corporation (APA), Occidental Petroleum (OXY), Devon Energy (DVN), Diamondback Energy (FANG), Halliburton (HAL) and Marathon Oil (MRO).",https://www.zacks.com/amp/stock/news/1785734/oil-recovers-from-a-7-day-losing-streak-energy-names-rally,https://staticx-tuner.zacks.com/images/articles/main/6b/292.jpg,
70,RukcYn4WIM0gq06RvpB19PCIdv7TzUVHRRUtjLxDbSY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Rises for 4 Straight Weeks: Here's Why,Zacks Equity Research,2021-08-30T13:51:00Z,https://www.zacks.com/stock/news/1788498/us-oil-gas-rig-tally-rises-for-4-straight-weeks-heres-why,"['RIG', 'SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for three straight weeks.,https://www.zacks.com/amp/stock/news/1788498/us-oil-gas-rig-tally-rises-for-4-straight-weeks-heres-why,https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,
71,I3GDoPfiis1uuQxPp01TFv0gi5BootNIp2aEHJf8Y9M,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",August Market Wrap: Lots Of Negative Headlines But Stocks Still End Month Higher,Investing.com,2021-09-01T09:18:00Z,https://www.investing.com/analysis/august-market-wrap-lots-of-negative-headlines-but-stocks-still-end-month-higher-200600596,"['GS', 'FB', 'GOOGL', 'NFLX', 'DIS', 'AAPL', 'MSFT', 'NVDA', 'AMZN', 'NEM', 'FMC', 'SBUX', 'TGT', 'GM', 'BA', 'CLX', 'MCD', 'HAL', 'CVX']",,https://m.investing.com/analysis/august-market-wrap-lots-of-negative-headlines-but-stocks-still-end-month-higher-200600596?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
72,qvPGiBeGoyTp7ueIDfERzfaPD6xVf8JOKAo4qEQ6Sic,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",Tepid Jobs Data Could Add New Variable To Fed Policy Equation,TD Ameritrade,2021-09-03T14:55:00Z,https://www.investing.com/analysis/tepid-jobs-data-could-add-new-variable-to-fed-policy-equation-200600901,"['ORCL', 'KR', 'OXY', 'HAL', 'MSFT', 'AVGO', 'PTON', 'CHWY', 'DOCU', 'DGX', 'LH']",,https://m.investing.com/analysis/tepid-jobs-data-could-add-new-variable-to-fed-policy-equation-200600901?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
73,_RSt2FcDPFQk3AkBEermGKsBq92HXaEpieenVCkvFzo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Falls After Rising for 4 Straight Weeks,Zacks Equity Research,2021-09-06T13:15:00Z,https://www.zacks.com/stock/news/1792336/us-oil-gas-rig-tally-falls-after-rising-for-4-straight-weeks,"['SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for four straight weeks.,https://www.zacks.com/amp/stock/news/1792336/us-oil-gas-rig-tally-falls-after-rising-for-4-straight-weeks,https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,
74,-BSDT7H0A4wZWmr4viqQmpM_7KjOKU1xjIdCW3tog7M,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Energy stocks are on a big run — and still have some catching up to do,MarketWatch,2021-09-11T14:12:00Z,https://www.marketwatch.com/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,"['AMLP', 'WMB', 'LNG', 'COP', 'FANG', 'BKR', 'VLO', 'DVN', 'MPC', 'TRGP', 'PXD', 'SLB', 'EOG', 'PSX', 'EQT', 'HAL', 'DTM', 'CVX', 'HES', 'XEC', 'NOV', 'MRO', 'APA', 'COG', 'OXY', 'HFC', 'XOM', 'CLR', 'KMI', 'OKE', 'AM']",Energy stocks have lagged behind commodities prices as the world economy has rebounded.,https://www.marketwatch.com/amp/story/energy-stocks-are-on-a-big-run-and-still-have-some-catching-up-to-do-11631277434,https://images.mktw.net/im-398845/social,
75,tJVpRA1vYsuV5mqau7ui5uaSCbYKQCAKcw9G1lxeQP4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Gas Rig Tally Increases in 5 of the Past 6 Weeks,Zacks Equity Research,2021-09-13T12:18:00Z,https://www.zacks.com/stock/news/1795344/us-oil-gas-rig-tally-increases-in-5-of-the-past-6-weeks,"['SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for five straight weeks.,https://www.zacks.com/amp/stock/news/1795344/us-oil-gas-rig-tally-increases-in-5-of-the-past-6-weeks,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
76,9UMCRuS3RjAaER0pJRrJP3X0dhqaOE7dTYNDqBzSU4g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) Acquires Well-Drilling Contract in Israel,Zacks Equity Research,2021-09-17T13:26:00Z,https://www.zacks.com/stock/news/1797745/halliburton-hal-acquires-well-drilling-contract-in-israel,"['CVX', 'HAL', 'CNQ', 'SBOW']","Halliburton (HAL) will execute a well drilling campaign off the coast of Israel, which involves three firms and two optional wells.",https://www.zacks.com/amp/stock/news/1797745/halliburton-hal-acquires-well-drilling-contract-in-israel,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
77,23mIUfIPWQYhu0mNp3EsU7JwoOQCG1AXpLa0DfmPUBU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Natural Gas Rig Tally Rises for 2 Straight Weeks,Zacks Equity Research,2021-09-20T12:35:00Z,https://www.zacks.com/stock/news/1798266/us-oil-natural-gas-rig-tally-rises-for-2-straight-weeks,"['SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for six straight weeks.,https://www.zacks.com/amp/stock/news/1798266/us-oil-natural-gas-rig-tally-rises-for-2-straight-weeks,https://staticx-tuner.zacks.com/images/articles/main/41/1886.jpg,
78,MVSxL4gE3CQdShEA1BeEMuU1WTNGSOnn-J31Y3nBCp8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Major Indices Fall On Chinese Real Estate Debt: Eyes Are On Fed,JJ Kinahan,2021-09-20T22:04:06Z,https://www.benzinga.com/news/earnings/21/09/23022505/major-indices-fall-on-chinese-real-estate-debt-eyes-are-on-fed,"['CVX', 'FCX', 'HAL', 'NUE', 'XOM']","It was “manic Monday” on Wall Street.
In a blunt and unpleasant reminder of how crises thousands of miles away can puncture the heart of the U.S. markets, a real estate crisis in Hong Kong took much of the blame for the sharpest daily losses in more than two months for the major U.S. indices. The so-called “horsemen of risk” like bonds, volatility, the U.S. dollar, and “defensive” stock sectors climbed back into the saddle after months of lazing around the corral.
While analysts mainly cited the issues around Hong Kong-listed Chinese developer Evergrande Group and whether Beijing will let the debt-laden firm fail, that wasn’t the only issue sending a shudder around the world today. Though it should be noted that a default could mean potentially billions in losses for shareholders and bondholders not just in Asia but throughout the globe. Reuters reported that Evergrande bonds were trading for 29 cents on the dollar on Monday.
The Spillover Effect
The news came on top of continued concerns that there could be ripple effects for the rest of the global economy as the Chinese government continues to tap down on its real estate and other industries that it’s been trying to rein in. This includes technology, gambling, and video games. Remember, markets in China were closed on Monday for a holiday, so we could see increased action and volatility overnight when the market opens tonight.
Worries about the default and its possible side effects could help explain why Financial stocks in the S&P 500 Index (SPX) were among those taking the most heat Monday. Also, Energy got clobbered as crude sank amid global growth fears. Crude oil futures (/CL) tested the $70 level before moving a little higher on a down day. And the Cboe Volatility Index (VIX) traded above 28 but fell to just below ...",https://www.benzinga.com/amp/content/23022505,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/new-york-2408785_1920_20.jpg,"['News', 'Earnings', 'Guidance', 'Futures', 'Commodities', 'Global', 'Federal Reserve', 'Markets', 'Tech', 'General']"
79,w-pkEIDtOSl0DuKavBvs5fM3N1Z3RjRCyQ4lC9ezcsI,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","These stocks are in bear-market territory, but Wall Street expects them to soar as much as 68%",MarketWatch,2021-09-25T13:09:00Z,https://www.marketwatch.com/story/these-stocks-are-in-bear-market-territory-but-wall-street-expects-them-to-soar-as-much-as-68-11632319597,"['SPY', 'AAPL', 'MSFT', 'AMZN', 'FB', 'GOOGL', 'WDC', 'BIDU', 'MU', 'ATVI', 'NTES', 'NWSA', 'GM', 'HES', 'GPN', 'VFC', 'PDD', 'FANG', 'TTWO', 'FCX', 'VRTX', 'ALK', 'LW', 'EMN', 'PTC', 'FIS', 'HAL', 'SWK', 'SLB', 'NEM', 'LUV', 'VLO', 'ZBH', 'FMC', 'CI', 'GLW', 'LDOS', 'WRK', 'PTON', 'FDX', 'JD']","More than 100 large-cap stocks are at least 20% below their 52-week highs. But analysts love Micron Technology, Activision Blizzard and JD.com, among others.",https://www.marketwatch.com/amp/story/these-stocks-are-in-bear-market-territory-but-wall-street-expects-them-to-soar-as-much-as-68-11632319597,https://images.mktw.net/im-405009/social,
80,6j2IPGBtBMmFgjxM1gqNN4wuCLJUVbWQkfIq0k0YQW4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Natural Gas Rig Tally Rises for 3 Straight Weeks,Zacks Equity Research,2021-09-27T13:01:00Z,https://www.zacks.com/stock/news/1801121/us-oil-natural-gas-rig-tally-rises-for-3-straight-weeks,"['SLB', 'HAL', 'BKR', 'WLL', 'ESTE']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for seven straight weeks.,https://www.zacks.com/amp/stock/news/1801121/us-oil-natural-gas-rig-tally-rises-for-3-straight-weeks,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
81,g8dwtSNpOHWzEyShf0YVMAguFcl6TfPgAZJYgDtPLdc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) to Offer Drilling Services for Anchois Field,Zacks Equity Research,2021-09-29T15:06:00Z,https://www.zacks.com/stock/news/1802666/halliburton-hal-to-offer-drilling-services-for-anchois-field,"['CHK', 'HAL', 'RDS.A', 'CLR']","Halliburton (HAL) will provide a range of services, including project management, directional drilling and logging while drilling, drilling fluids materials, and engineering services.",https://www.zacks.com/amp/stock/news/1802666/halliburton-hal-to-offer-drilling-services-for-anchois-field,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
82,PNmHmsoOnFg9f1IidQb-veUZ4UJUW_LahSXIktQK1w4,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",4 Oilfield Services Stocks for Solid Returns Despite Challenges,Kaibalya Pravo Dey,2021-09-30T13:20:00Z,https://www.zacks.com/commentary/1802975/4-oilfield-services-stocks-for-solid-returns-despite-challenges,"['SLB', 'HAL', 'OII', 'BKR', 'RNGR', 'NINE']","Tepid upstream spending in the North American market continues to hurt the Zacks Oil and Gas - Field Services industry. Amid such a scenario, SLB, OII, RNGR & NINE are well positioned to not only pull through but also grow higher.",https://www.zacks.com/amp/commentary/1802975/4-oilfield-services-stocks-for-solid-returns-despite-challenges,https://staticx-tuner.zacks.com/images/articles/main/e5/295.jpg,
83,brZy3shKBvRvnd69QwnMpjZdazyLpvaHTN7jR6GBkcQ,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks Industry Outlook Highlights: Schlumberger, Oceaneering International, Ranger Energy Services, Nine Energy Service and Halliburton",Zacks Equity Research,2021-10-01T10:48:00Z,https://www.zacks.com/stock/news/1803600/zacks-industry-outlook-highlights-schlumberger-oceaneering-international-ranger-energy-services-nine-energy-service-and-halliburton,"['SLB', 'HAL', 'OII', 'RNGR', 'NINE']","Zacks Industry Outlook Highlights: Schlumberger, Oceaneering International, Ranger Energy Services, Nine Energy Service and Halliburton",https://www.zacks.com/amp/stock/news/1803600/zacks-industry-outlook-highlights-schlumberger-oceaneering-international-ranger-energy-services-nine-energy-service-and-halliburton,https://staticx-tuner.zacks.com/images/articles/main/3e/1127.jpg,
84,hSDxLeg0Yv52aKlOZsQIa8OVJoc3qzRiBETEWanwnj8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Opinion: Energy stocks are still a buy after big gains — here are 12 to consider,MarketWatch,2021-10-02T14:13:00Z,https://www.marketwatch.com/story/energy-stocks-are-still-a-buy-after-big-gains-here-are-12-to-consider-11633021090,"['XOP', 'DVN', 'PXD', 'XOM', 'OXY', 'BKR', 'CVE', 'SU', 'HAL', 'SLB', 'MRO', 'PVAC', 'LNG', 'CRK', 'CLR', 'XLE', 'IXC', 'OIH', 'AMLP']",Energy stocks are historically cheap while crude prices are heading higher.,https://www.marketwatch.com/amp/story/energy-stocks-are-still-a-buy-after-big-gains-here-are-12-to-consider-11633021090,https://images.mktw.net/im-409526/social,
85,Ni7g9NTSsRUgtuk9Vgps5Dhpwzyj219FSL40RnInUrE,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Natural Gas Rig Tally Rises for 4 Straight Weeks,Zacks Equity Research,2021-10-04T13:09:00Z,https://www.zacks.com/stock/news/1804371/us-oil-natural-gas-rig-tally-rises-for-4-straight-weeks,"['SLB', 'HAL', 'CLR', 'BKR', 'WLL']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for eight straight weeks.,https://www.zacks.com/amp/stock/news/1804371/us-oil-natural-gas-rig-tally-rises-for-4-straight-weeks,https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,
86,1IDTpEWE8WS5JyIxgRybothdTxz0icl7Z3ZbfDiin5o,"{'name': 'Invezz', 'homepage_url': 'https://invezz.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/invezz.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/invezz.png'}",Halliburton stock forecast: Hightower’s Stephanie Link sees upside,Wajeeh Khan,2021-10-06T13:58:52Z,https://invezz.com/news/2021/10/06/halliburton-stock-forecast-hightowers-stephanie-link-sees-upside/,['HAL'],"Shares of Halliburton Company (NYSE: HAL) have recovered more than 25% since mid-August, but Hightower’s Stephanie Link is convinced now isn’t the time to sell. Link’s bullish case for Halliburton Link says the stock could rally further as it is still trading at a “two multiple-point discount”. On CNBC’s “Squawk Box”, she said: I think […]
The post Halliburton stock forecast: Hightower’s Stephanie Link sees upside appeared first on Invezz.",https://invezz.com/news/2021/10/06/halliburton-stock-forecast-hightowers-stephanie-link-sees-upside/?amp,https://invezz.com/wp-content/uploads/2021/10/93825015-s.jpg,"['Energy & Power', 'Industries', 'North America', 'Stocks & Shares', 'USA', 'World']"
87,6ZFqFf8DMuMDzyABIYitr9Oks5mEw_V7kEksc4TADks,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Could Energy Lead the Stock Market Higher in 2022?,newsfeedback@fool.com (Dan Caplinger),2021-10-08T21:39:00Z,https://www.fool.com/investing/2021/10/08/could-energy-lead-the-stock-market-higher-in-2022/,"['XOM', 'APA', 'CVX', 'HES', 'SLB', 'HAL', 'ENB', 'EPD', 'KMI', 'BKR']",Oil and gas stocks have done very well lately.,https://www.fool.com/amp/investing/2021/10/08/could-energy-lead-the-stock-market-higher-in-2022/,https://g.foolcdn.com/editorial/images/646113/energy-gettyimages-538579476.jpg,['investing']
88,j5My79KR-KCb5-XGjYrBZ-I34pVbIONbI9rX31gYug8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",US Oil & Natural Gas Rig Tally Rises for 5 Straight Weeks,Zacks Equity Research,2021-10-12T14:18:00Z,https://www.zacks.com/stock/news/1809675/us-oil-natural-gas-rig-tally-rises-for-5-straight-weeks,"['SLB', 'HAL', 'CLR', 'BKR', 'WLL']",Baker Hughes' (BKR) data shows that the tally for oil drilling rigs in the Permian basin has increased for nine straight weeks.,https://www.zacks.com/amp/stock/news/1809675/us-oil-natural-gas-rig-tally-rises-for-5-straight-weeks,https://staticx-tuner.zacks.com/images/articles/main/ea/574.jpg,
89,qW-vnaK1QG3LcTeGvFm50neJ2_K9FKOv_aT73bXPkSw,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Winners and Losers of Rising Energy Prices,JJ Kinahan,2021-10-12T14:25:15Z,https://www.benzinga.com/general/biotech/21/10/23336751/winners-and-losers-of-rising-energy-prices,"['BKR', 'PEP', 'FAST', 'SLB', 'CLF', 'STZ', 'CNQ', 'SU', 'COP', 'TK', 'CVX', 'XOM', 'CVE', 'DHT', 'STNG', 'EOG', 'BABA', 'FRO', 'JD', 'GSK', 'EURN', 'HAL', 'SOFI', 'LUV', 'KDP', 'MGM', 'LEVI', 'MRK', 'BROS', 'NOV', 'OXY']","Bond traders are back to work on Tuesday after taking Monday off for Columbus Day. Bonds are trading higher this morning as yields are falling slightly. Lower yields could pull financial stocks lower on the day. However, stock traders appear to be hesitant to commit one way or another as stock futures are relatively flat in front of a new earnings season that is expected to kick off on Wednesday.
One earnings announcement that is out on Tuesday morning is Fastenal (NASDAQ: FAST). The seller of nuts and bolts, tools, and supplies reported a 10% increase in sales but is also seeing cost increases. Fastenal did beat estimates, but its talk on rising costs has the stock trading slightly lower in the premarket.
A few more stocks that are moving in premarket trading include GlaxoSmithKline (NYSE: GSK) which was trading 2.85% higher after Barron’s reported that the company may have a suitor for its consumer goods division. MGM Resorts (NYSE: MGM) was more than 2% higher after it was upgraded by Credit Suisse analysts with a price forecast at nearly twice its current price. And, Merck (NYSE: MRK) was up about 1% as yesterday’s momentum on the news that it requested an emergency authorization its new COVID-19 pill appears to be spilling over.
Despite trader hesitancy, some investors appear to be looking for value. Chinese stocks have benefited from the value shoppers. Alibaba (NYSE: BABA) is up 24%, Tencent (OTCMKTS: TCEHY) is up more than 9%, and JD.Com, Inc. (NASDAQ: JD) is up about 14% from their October lows.
The job openings or JOLTS report will be released after the opening. Analysts are expecting another increase in job openings. However, job openings haven’t been the problem. It’s finding people to fill the positions that have been a problem.  
Stocks started the week on a relatively flat note with the bond market closed and many investors appeared to be a little guarded ahead of a full calendar this Wednesday. The calendar lists important announcements including the Consumer Price Index (CPI), FOMC Meeting Minutes, and the start of earnings season. However, investors were still moving a few stocks around on Monday.
One of these stocks was the iron ore company Cleveland-Cliffs Inc (NYSE: CLF), which rallied nearly 4% on the news that it will be getting into the scrap metal business with the acquisition of Ferrous Processing and Trading. The Materials sector was the strongest on Monday, which saw some of its stocks boosted by higher iron ore prices.
JPMorgan analysts ...",https://www.benzinga.com/amp/content/23336751,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/buildings-690868_960_720.jpg,"['News', 'Earnings', 'Biotech', 'Penny Stocks', 'Guidance', 'Health Care', 'Commodities', 'Retail Sales', 'Travel', 'Small Cap', 'Global', 'Economics', 'Federal Reserve', 'Markets', 'Tech', 'General']"
90,gJ1_T4Zvg6EWibhWi3Kn0BedKl9xoxheJpPVyqQpXvk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) Reports Next Week: Wall Street Expects Earnings Growth,Zacks Equity Research,2021-10-12T19:00:42Z,https://www.zacks.com/stock/news/1809815/halliburton-hal-reports-next-week-wall-street-expects-earnings-growth,['HAL'],Halliburton (HAL) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://www.zacks.com/amp/stock/news/1809815/halliburton-hal-reports-next-week-wall-street-expects-earnings-growth,https://staticx-tuner.zacks.com/images/default_article_images/default37.jpg,
91,PaXG2kgTROeDag0U1Jhdq_VLRYadrgq4oy0UYkt-cqA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oil Service Firms Focus on Digitization to Drive Returns,Nilanjan Choudhury,2021-10-13T13:15:00Z,https://www.zacks.com/stock/news/1809997/oil-service-firms-focus-on-digitization-to-drive-returns,"['MSFT', 'ACN', 'SLB', 'HAL', 'FTI', 'BKR', 'EQNR']","For oilfield service providers like Halliburton (HAL), Baker Hughes (BKR) and Schlumberger (SLB), the pandemic has acted as a catalyst in making digital transformation a key part of their strategy.",https://www.zacks.com/amp/stock/news/1809997/oil-service-firms-focus-on-digitization-to-drive-returns,https://staticx-tuner.zacks.com/images/articles/main/f9/5395.jpg,
92,uLQMM-OMsWcjkFWyO_faHSXZV2BpWrleFHM2NgPfZKA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","The Zacks Analyst Blog Highlights: Halliburton, Schlumberger, Whiting Petroleum, and Continental Resources",Zacks Equity Research,2021-10-13T16:24:00Z,https://www.zacks.com/stock/news/1810211/the-zacks-analyst-blog-highlights-halliburton-schlumberger-whiting-petroleum-and-continental-resources,"['SLB', 'HAL', 'CLR', 'WLL']","The Zacks Analyst Blog Highlights: Halliburton, Schlumberger, Whiting Petroleum, and Continental Resources",https://www.zacks.com/amp/stock/news/1810211/the-zacks-analyst-blog-highlights-halliburton-schlumberger-whiting-petroleum-and-continental-resources,https://staticx-tuner.zacks.com/images/articles/main/07/420.jpg,
